distance_m,dist_from_center_m,hour_sin,hour_cos,day_sin,day_cos,city_id,weather,season,multiplier
10935.499142657642,6712.276417397127,0.9529819184788965,-0.30302716553517445,0.43388373911755823,-0.900968867902419,mumbai,fog,autumn,5.330662492371545
2117.4736565294315,7145.502170052039,-0.28506675209739896,-0.9585076665570496,-0.7818314824680299,0.6234898018587334,london,clear,summer,2.24206823170689
3076.7146873538036,11041.424750282846,0.769257822352975,0.6389384968435997,0.7818314824680298,0.6234898018587336,reykjavik,clear,spring,0.8362757693377199
11913.281512621907,8905.733106614045,-0.9191662116968842,0.39386987099142096,0.9749279121818236,-0.22252093395631434,rio,fog,summer,2.7497974089571438
12619.844157109337,3623.092253894391,-0.9999900665165501,0.004457226517215777,-0.7818314824680299,0.6234898018587334,london,clear,autumn,2.060071322402939
8405.267021809299,1417.5956107703107,-0.27879905718351744,-0.9603494602037228,0.0,1.0,paris,snow,winter,3.5111962970185755
8539.60080406627,10238.20886496937,0.7415381948989681,-0.6709106538921409,0.0,1.0,sydney,clear,summer,2.985078461128798
9663.027961345946,10152.812254505352,-0.5078177796019202,0.8614645104240659,0.7818314824680298,0.6234898018587336,rio,clear,winter,1.3363173675998716
6867.178727098272,2103.720176687487,-0.7478563042096311,-0.6638606391810796,0.43388373911755823,-0.900968867902419,bali,clear,autumn,1.5890596218124027
10362.887290516608,745.5742223746396,0.9761899377278777,-0.21691750846541263,0.0,1.0,singapore,rain,winter,2.832242542802489
2072.9782347130276,8542.375797792467,-0.9371900979295317,0.34881903666920866,0.9749279121818236,-0.22252093395631434,london,clear,summer,2.4031898708752037
14438.549014327102,8670.981970037808,-0.7501929274388272,-0.6612190042797943,0.7818314824680298,0.6234898018587336,paris,rain,winter,2.708307525435679
11377.244945026365,2125.725044464549,0.7159918258124056,0.6981086630101491,-0.7818314824680299,0.6234898018587334,manhattan,clear,summer,2.59467388508349
9652.0259581306,8018.5423146894655,0.6576904200711945,0.7532883321455177,-0.433883739117558,-0.9009688679024191,rio,rain,summer,1.6666392477192733
5086.66982663747,3347.084936363146,-0.37916859462051344,0.9253276051504703,0.9749279121818236,-0.22252093395631434,zurich,clear,autumn,1.3670554054052735
2833.854568122573,3127.4043356256484,0.9717623774674826,-0.23596161073095318,-0.9749279121818236,-0.2225209339563146,dubai,clear,winter,1.5004742778814757
6435.472975519698,3894.2152090841096,-0.8558497237517475,-0.5172245647241219,0.43388373911755823,-0.900968867902419,hyderabad,clear,winter,3.021893623298021
10092.862738323847,6244.756398202251,0.2269265867745482,0.9739118667594381,0.43388373911755823,-0.900968867902419,hyderabad,snow,spring,2.0653414138237913
9688.791279635108,9653.447079943473,-0.3476017474539027,-0.937642269294102,0.7818314824680298,0.6234898018587336,paris,fog,autumn,2.479226428276667
6048.296748450787,5983.725010675515,0.9929785411255455,0.11829461891473914,-0.433883739117558,-0.9009688679024191,chennai,clear,summer,1.8766963222236972
9392.652710580382,3576.5123474888924,0.7690143087459134,0.6392315644146845,-0.9749279121818236,-0.2225209339563146,reykjavik,clear,summer,1.0847385720530789
12299.35028572944,10607.691584542192,-0.9891159233218418,0.14713833705455634,-0.433883739117558,-0.9009688679024191,rio,fog,autumn,3.7986245794494686
881.1291988953025,661.079489308376,-0.9308304777733337,0.3654512575546392,-0.7818314824680299,0.6234898018587334,london,clear,spring,2.1592324461294004
7034.005194988998,9565.097806776965,-0.9762067891883645,-0.2168416582267902,-0.9749279121818236,-0.2225209339563146,reykjavik,rain,summer,1.4022183060851436
11499.05081276847,9412.581095062269,0.07023115762671996,0.9975307436357091,0.7818314824680298,0.6234898018587336,hyderabad,clear,autumn,1.3978608947180513
8419.094821718969,3042.5617218521174,0.9760410353265566,-0.21758652844021248,0.7818314824680298,0.6234898018587336,chennai,snow,winter,3.8395738847741225
9946.403274971515,2379.542190243356,0.7666492892375858,-0.642066092634944,-0.9749279121818236,-0.2225209339563146,zurich,fog,summer,1.8114500726499065
7991.807692777459,10496.406737947167,-0.9317297728319828,-0.3631523515254469,0.7818314824680298,0.6234898018587336,singapore,rain,summer,3.75825533269444
14882.18089789351,6706.455522723892,-0.9993934279421198,0.03482493626841114,-0.9749279121818236,-0.2225209339563146,sydney,clear,winter,1.485827960079115
1292.012279091054,552.1362915769754,-0.7196764248060813,-0.694309616510053,-0.7818314824680299,0.6234898018587334,sydney,clear,spring,2.2956157252525284
7620.1499156994705,10689.990197605712,-0.9699917835149636,0.24313769743390265,-0.7818314824680299,0.6234898018587334,cape_town,clear,winter,1.404982513940468
1825.5399621605065,4188.0718122680855,0.44106800590617073,-0.897473684386319,-0.7818314824680299,0.6234898018587334,reykjavik,rain,spring,1.4538837113812244
2816.890650646771,4105.878645720317,-0.2599011419575005,-0.9656352294780816,-0.433883739117558,-0.9009688679024191,chennai,rain,summer,2.796893356465112
6054.056081064797,7719.45524591848,0.3928196918271363,0.9196155118922439,0.43388373911755823,-0.900968867902419,delhi,rain,winter,2.188430870277832
2755.331326757066,7935.73131358291,0.44183830614253683,-0.8970947058282609,0.43388373911755823,-0.900968867902419,bali,clear,summer,1.3448704275075924
14473.46390637144,4239.793449940978,0.4107519382389701,-0.9117471388674215,0.9749279121818236,-0.22252093395631434,singapore,clear,spring,1.9606030469607587
14228.451762514807,1719.3471347625682,-0.6447540760983054,-0.7643900714652307,-0.9749279121818236,-0.2225209339563146,sydney,rain,winter,2.7460953540555195
5373.589870198755,6627.237160436069,0.6941222493724953,-0.719857140636993,0.43388373911755823,-0.900968867902419,singapore,rain,summer,4.06651356877222
9776.341824546353,7502.149976102882,0.9973701671604144,0.07247585569282396,0.7818314824680298,0.6234898018587336,paris,clear,spring,1.6841951612679489
8239.423148609898,10322.668380707684,0.9969646192892411,0.07785594316080637,0.9749279121818236,-0.22252093395631434,singapore,clear,winter,1.5909887187027116
12326.011217478645,5813.279848380791,0.7454090132476269,0.6666073829243111,-0.9749279121818236,-0.2225209339563146,tokyo,fog,autumn,2.4245882010977176
9597.961342345661,7748.352954818662,-0.9530224582531941,-0.3028996435538326,0.0,1.0,zurich,clear,spring,3.041010370417082
503.66059011315053,652.9059337905023,-0.6962212759184929,-0.717827231970497,-0.7818314824680299,0.6234898018587334,sydney,clear,summer,2.2223569726347945
11566.028591341214,10734.274802473943,-0.47761840045004933,-0.8785673927204084,-0.433883739117558,-0.9009688679024191,singapore,snow,winter,2.2751073012818512
11329.297758793713,3926.5897584804256,-0.1936704687026378,-0.9810666386910222,0.9749279121818236,-0.22252093395631434,reykjavik,rain,winter,1.6328559623315226
7890.979230713975,7586.653492107743,0.7394725044057044,-0.6731867610314061,-0.9749279121818236,-0.2225209339563146,manhattan,clear,summer,2.2222984145028883
13592.32511187928,10992.619575758898,-0.9930929047345035,0.11733065484342199,0.0,1.0,tokyo,clear,spring,3.1484001528934216
13672.469982510824,9726.309412376244,-0.47056996526123,0.8823626849510607,0.7818314824680298,0.6234898018587336,tokyo,clear,spring,1.6235894860635245
8096.71931221376,7652.446289734387,0.3681877080836042,-0.92975147841568,0.43388373911755823,-0.900968867902419,bali,rain,winter,1.5964588508982995
9315.829352349796,8443.293936841023,0.5406529912466949,-0.8412457090862344,0.43388373911755823,-0.900968867902419,singapore,clear,winter,2.287201224842236
14949.57004290775,11050.861391579716,0.8533863523194934,0.5212789403714957,0.9749279121818236,-0.22252093395631434,chennai,fog,spring,1.816079979782071
4832.893404765554,9745.11816176154,-0.8784434991142338,-0.4778462293080705,-0.9749279121818236,-0.2225209339563146,cape_town,clear,winter,1.7436894656681332
5206.950013516422,7318.308726445883,-0.35695345666382156,-0.9341221706906165,0.0,1.0,bali,fog,summer,1.622222889075522
3150.2215886206973,7904.432474515516,-0.07533935976165387,0.9971579518164131,0.43388373911755823,-0.900968867902419,mumbai,clear,autumn,2.0676363345873545
13490.070617789086,1767.221089982543,-0.5053763731387332,-0.8628990215970463,-0.7818314824680299,0.6234898018587334,bali,clear,winter,1.6249123943577464
11295.08165426436,5642.012157247196,0.9707168512529272,-0.24022654868603177,-0.7818314824680299,0.6234898018587334,manhattan,clear,spring,2.1227768755145355
2031.8213086185074,3611.9717722039973,-0.38523996230925484,-0.9228164343139778,-0.9749279121818236,-0.2225209339563146,paris,rain,summer,3.026724688203631
14735.626592370501,5183.647613998996,-0.0960145504654613,0.9953799305284969,0.7818314824680298,0.6234898018587336,singapore,clear,summer,1.3400983752290248
11098.944768336183,7946.962482369076,-0.9859979720386775,-0.1667573060936627,0.0,1.0,london,rain,summer,5.281264171923654
12832.57058927213,1789.8131232210671,0.7228203955951659,0.6910359438637386,0.0,1.0,hyderabad,clear,spring,1.6209116955225882
1198.1864430114133,208.5115639350832,0.8335143480248174,-0.5524978114316504,0.43388373911755823,-0.900968867902419,sydney,rain,autumn,4.2939344988929875
7821.9333246614315,4763.092838792755,0.9535773167216357,-0.30114830405294557,0.9749279121818236,-0.22252093395631434,bali,fog,winter,2.534937334709521
10629.67515754207,3866.2117738566862,-0.783079899711089,0.6219211128981478,0.9749279121818236,-0.22252093395631434,zurich,clear,autumn,1.4315448639004706
8372.7254762917,5045.184716420487,-0.6430365964471807,-0.7658354494469589,0.9749279121818236,-0.22252093395631434,dubai,clear,autumn,1.645916642974981
10166.388252639523,11174.651044427768,-0.9295403782195562,0.3687203347517526,0.43388373911755823,-0.900968867902419,zurich,clear,autumn,1.7435220247283412
12359.173922061851,8485.009214578124,0.8945335558302178,0.44700080256499164,-0.433883739117558,-0.9009688679024191,manhattan,clear,autumn,1.7854393084756666
5927.887412922845,3929.505295189922,-0.5462106516593901,0.8376478520320007,0.7818314824680298,0.6234898018587336,manhattan,clear,winter,2.342940793113896
12805.695796471291,2151.3458668404373,0.35823692479943225,0.9336307116361618,0.7818314824680298,0.6234898018587336,reykjavik,clear,autumn,0.9355709261233607
2862.2835190967157,7421.739531083237,0.7078297696318202,-0.7063830527574713,0.9749279121818236,-0.22252093395631434,mumbai,clear,spring,5.457264329416197
4427.847797882434,7890.915018114038,0.08878400999294621,0.9960509020976651,0.9749279121818236,-0.22252093395631434,mumbai,snow,autumn,3.259694835139062
1128.5114889462238,5803.47220653402,0.9159473103228798,0.4012985481063719,0.7818314824680298,0.6234898018587336,paris,snow,autumn,2.127657542640165
5784.188764361142,2553.1292954659216,-0.2351198614425262,0.9719663835520482,-0.7818314824680299,0.6234898018587334,cape_town,clear,winter,1.5115884332725458
6008.688399949745,342.66313003836444,0.47344756681346356,0.8808220032892066,0.43388373911755823,-0.900968867902419,sydney,snow,summer,2.1147470375059947
12176.423659505139,3187.92836960727,0.7917181653560579,0.6108865251789711,-0.7818314824680299,0.6234898018587334,rio,clear,winter,1.7299284416172305
9970.394719200012,5486.045991482209,-0.45483550064710715,0.8905754697672148,0.0,1.0,bali,clear,winter,1.1538252724973026
6832.477093257166,9455.211437309903,-0.9688553459072158,-0.24762737875083451,0.7818314824680298,0.6234898018587336,zurich,clear,summer,2.9611872730945032
9955.65269004435,10245.045946142065,0.5518323793742576,-0.8339550497923407,0.7818314824680298,0.6234898018587336,dubai,clear,summer,2.064384267961892
1265.3585824775218,4955.214716003571,0.4187499899912737,0.9081015614358937,0.0,1.0,manhattan,clear,summer,1.8362959877736265
3113.9372722664534,9553.488656202333,-0.9758633340458952,0.2183821267064443,0.0,1.0,manhattan,rain,summer,4.284708411034297
9590.743901005448,11920.233882613835,0.045684179848164794,-0.9989559328176596,-0.433883739117558,-0.9009688679024191,paris,clear,summer,1.9043335177254932
9799.818878766882,8599.324498226752,0.896594110783806,-0.4428532494041295,-0.9749279121818236,-0.2225209339563146,dubai,clear,summer,1.3852428691030365
11724.952551257693,8743.188379216881,0.767499195139479,-0.641049908712459,0.7818314824680298,0.6234898018587336,delhi,clear,winter,4.31548848099598
6343.496506277232,10914.438018597972,-0.033153672488457006,-0.9994502658964718,0.0,1.0,dubai,clear,spring,1.7085619450144254
10977.034400934264,4057.7295410029187,-0.31637458691997294,-0.9486343451252524,-0.9749279121818236,-0.2225209339563146,paris,snow,summer,3.330711451275444
10417.714822122747,134.4647166896551,-0.9098486357466143,0.41494030899639617,0.7818314824680298,0.6234898018587336,manhattan,snow,summer,5.650405602798051
14469.20398636281,11843.72726010839,-0.9907162155093233,0.13594624057650181,0.0,1.0,sydney,clear,winter,2.6337021243945924
3619.388283157848,5885.616932052286,-0.994261407826762,0.10697781501949542,0.9749279121818236,-0.22252093395631434,singapore,clear,spring,3.7559808166904354
8499.353674413273,9428.131117947923,-0.9915522217816237,-0.12970810105743436,-0.9749279121818236,-0.2225209339563146,singapore,fog,summer,2.0839164846966773
9225.584410601805,9749.893651311548,-0.9988033311441382,0.04890711293230132,0.9749279121818236,-0.22252093395631434,paris,clear,summer,3.3855713736363304
14980.3943315462,4770.200124960348,-0.8983080309357239,-0.43936622714585444,-0.9749279121818236,-0.2225209339563146,dubai,clear,spring,1.6548519151555023
3417.1700614164497,6495.276560667819,-0.7374135060899616,0.675441574850194,0.9749279121818236,-0.22252093395631434,chennai,clear,summer,1.7814188168907754
8086.661289525738,6478.986312752133,-0.3532062014553868,-0.935545498227348,-0.7818314824680299,0.6234898018587334,bali,snow,summer,2.59617661451038
5519.686961847764,2642.5921121310053,-0.1305942563853638,-0.9914358981795817,0.7818314824680298,0.6234898018587336,paris,clear,winter,2.464495130642599
8125.448044395497,1411.6672067315217,-0.9535412445279857,-0.301262501788756,0.7818314824680298,0.6234898018587336,sydney,clear,winter,3.852428557005486
3865.864730495036,6522.867659311505,0.8639423175465918,0.5035907782636849,0.7818314824680298,0.6234898018587336,paris,clear,summer,1.3044911141794928
1190.3794871985776,1441.7187222175487,-0.9856957723203557,0.1685344013244107,0.43388373911755823,-0.900968867902419,chennai,rain,summer,5.512711492148696
8802.199081516488,4153.064686314158,-0.3904723958623406,0.9206146360283023,-0.9749279121818236,-0.2225209339563146,chennai,clear,autumn,2.033592744019893
5369.887579982066,2232.999979691262,0.9580549580594805,-0.2865845378551451,0.9749279121818236,-0.22252093395631434,tokyo,clear,spring,2.8841920369302994
3138.150325352288,8482.993299393336,-0.6424691421132034,-0.7663115563739885,0.0,1.0,mumbai,snow,spring,4.687652837138026
5197.065708131489,10464.106241999853,0.20354101708417138,0.9790664197920084,-0.9749279121818236,-0.2225209339563146,zurich,clear,summer,1.2133002833086513
1214.5629209923013,6934.975318226161,-0.9950621019648915,0.09925428571710074,-0.9749279121818236,-0.2225209339563146,dubai,fog,summer,1.826972130091255
14281.412394306499,4921.86968605917,-0.3661852356879572,-0.93054197818484,-0.433883739117558,-0.9009688679024191,cape_town,fog,winter,2.3882619462881194
8926.644767112277,11959.71168985573,-0.8871360578169929,-0.4615079792602995,0.43388373911755823,-0.900968867902419,reykjavik,rain,winter,2.3606536896877692
12314.14587953186,254.5096229584707,0.782362322227653,0.6228235679215697,-0.9749279121818236,-0.2225209339563146,hyderabad,clear,autumn,1.896484127791365
6635.213864442091,3652.093010447072,-0.9310320605724861,0.3649373948859592,0.7818314824680298,0.6234898018587336,reykjavik,clear,winter,1.4737040789168039
13598.062679709694,3344.077831764005,0.9993044689292219,-0.037290459612157066,-0.9749279121818236,-0.2225209339563146,dubai,clear,winter,1.5008435155272257
7508.114212507673,4274.4431766950365,-0.917235317303339,-0.3983457953731195,0.9749279121818236,-0.22252093395631434,cape_town,clear,winter,3.19035684839779
8822.207171909706,2767.148893902032,-0.5523885953393983,-0.833586731983521,0.43388373911755823,-0.900968867902419,rio,rain,summer,2.2939054033978437
7631.012710908524,3171.154025177471,-0.822788551423336,-0.5683476045930769,0.9749279121818236,-0.22252093395631434,sydney,clear,spring,2.184440971277966
11132.535290080948,3092.1253190079274,0.31043459670646506,0.9505947407637465,0.0,1.0,tokyo,clear,winter,1.7349908749652245
8716.513125229905,6068.928609029167,-0.9986893422723581,-0.05118200495882175,-0.433883739117558,-0.9009688679024191,chennai,rain,winter,5.675172617222721
4438.184391915767,4692.6633244131735,-0.9598547413871116,0.28049754978730423,0.43388373911755823,-0.900968867902419,tokyo,fog,winter,3.735231433487371
2610.3232041783713,7671.361223818901,0.15757733003829308,-0.9875066506398845,-0.433883739117558,-0.9009688679024191,hyderabad,clear,winter,1.8177812947039615
9288.803638803176,6172.813918412225,0.5418552617305349,-0.8404718170973572,0.43388373911755823,-0.900968867902419,manhattan,clear,summer,3.0641738197270056
7593.109442432025,2201.0622284367664,0.8356531170959429,-0.5492575606105339,0.9749279121818236,-0.22252093395631434,chennai,clear,summer,4.574805616914242
1891.6476020936377,9720.539747214094,-0.43778300806300957,0.8990806625944654,0.7818314824680298,0.6234898018587336,chennai,rain,summer,2.086358747463641
6236.453254002392,5666.342380086686,-0.9994929978024514,0.031839399238503714,0.9749279121818236,-0.22252093395631434,zurich,rain,spring,4.002018996193547
7964.2581190065775,1838.7782148717934,-0.9483388382676642,-0.317259275409147,0.7818314824680298,0.6234898018587336,singapore,rain,autumn,4.943369412991202
12489.951890471055,2002.5581151439465,-0.4505911077320433,0.8927304484741238,0.7818314824680298,0.6234898018587336,london,clear,summer,1.782889604198133
1603.465309583754,9563.62092574747,0.8135381916717164,-0.5815114880133613,-0.7818314824680299,0.6234898018587334,sydney,clear,summer,1.365076572955497
5553.182549567043,8435.918210677206,-0.7295622788975432,-0.6839143814907122,0.7818314824680298,0.6234898018587336,hyderabad,clear,autumn,1.9897031665109228
12428.513779300587,6078.335430477132,-0.9203715391260392,-0.39104504851329575,-0.7818314824680299,0.6234898018587334,london,fog,summer,2.3845764040260145
9902.147010687891,3672.978117027989,-0.023700824929616365,0.999719095995298,0.9749279121818236,-0.22252093395631434,delhi,rain,autumn,2.4338248864081056
4704.395666154908,5526.264441564913,0.4417094043120165,-0.8971581812268802,0.9749279121818236,-0.22252093395631434,london,snow,autumn,3.7536286049195193
12757.359269328315,7637.802445656521,0.5868645482773069,-0.8096851252031696,-0.433883739117558,-0.9009688679024191,dubai,snow,autumn,3.26669519648029
7652.756918159039,10551.387809154174,0.5062693771173806,0.8623753926180753,0.43388373911755823,-0.900968867902419,hyderabad,rain,summer,1.7196689476457725
7726.102424001678,6670.414412144743,0.5798912556725524,0.8146938882761491,0.7818314824680298,0.6234898018587336,reykjavik,clear,winter,0.9093356843090319
14660.516418405572,3320.8235372850017,-0.07406779291331388,-0.9972532085949638,0.0,1.0,reykjavik,snow,autumn,2.4336113491472275
14233.189296927487,512.8789763217432,0.8798602113253321,0.47523258361200554,0.0,1.0,singapore,rain,winter,2.004013460355006
5698.723908862737,2105.460671000887,0.442368514651189,0.8968333720626708,0.7818314824680298,0.6234898018587336,hyderabad,rain,autumn,2.0631621716990187
2538.3973656146936,7802.131447949553,-0.21879927082424402,0.9757698904387135,0.43388373911755823,-0.900968867902419,dubai,clear,summer,1.0891489885090244
5222.167618032364,1925.2436018898918,-0.3005349577935404,0.9537708001108206,0.9749279121818236,-0.22252093395631434,london,fog,autumn,2.2880641464764384
942.0072745151265,5778.4746377214105,0.8902156938540454,-0.45553926111363924,-0.433883739117558,-0.9009688679024191,cape_town,clear,winter,2.7646716266966003
801.1343573006725,8387.460185716625,-0.9687868951476254,0.24789504188310016,0.0,1.0,delhi,clear,autumn,3.487211308292681
6235.070975645578,3698.698816837329,-0.7179117743009678,0.6961340993803107,0.43388373911755823,-0.900968867902419,rio,rain,summer,2.1002189953402057
14144.787429109896,8029.270677687434,0.2196939116904191,-0.9755688520889555,0.9749279121818236,-0.22252093395631434,mumbai,clear,summer,2.960423155699033
13134.681447867013,6972.864739773824,0.986374636136473,0.16451467164554195,-0.7818314824680299,0.6234898018587334,bali,rain,autumn,1.4540448198920313
7915.921091805534,5267.269283140745,0.7281286151687378,0.6854405297124296,-0.7818314824680299,0.6234898018587334,reykjavik,clear,autumn,1.1282464608775138
8695.782526977046,10766.945746611133,0.7737965833396151,0.6334341699118686,-0.9749279121818236,-0.2225209339563146,sydney,clear,spring,1.3124480726913292
586.0357028178189,8304.706685129324,-0.9568342027045932,0.290634320985436,-0.9749279121818236,-0.2225209339563146,cape_town,clear,summer,1.4133599563061199
3624.7667595895996,4327.164397830902,0.6640607187763752,-0.7476786487376806,-0.7818314824680299,0.6234898018587334,sydney,clear,winter,1.4875969042672859
859.2248405485643,9651.1744023065,-0.9376632066028414,-0.34754526465379615,0.7818314824680298,0.6234898018587336,manhattan,clear,summer,4.201106385240359
11440.823224083118,8857.22657003606,-0.2407301157356429,-0.9705920931977058,0.9749279121818236,-0.22252093395631434,hyderabad,clear,autumn,2.047568744702609
2611.864042384217,9500.207586097971,0.6145521105096348,-0.7888762282311171,0.9749279121818236,-0.22252093395631434,paris,clear,winter,2.8683929123591008
13101.182985913845,7691.471796491934,0.7018257223103749,0.7123486895499426,-0.9749279121818236,-0.2225209339563146,bali,clear,spring,1.101004423618095
9828.20254829893,4552.447390073983,0.8656618364743103,-0.5006291889931354,-0.9749279121818236,-0.2225209339563146,reykjavik,snow,autumn,1.8806049155834323
3826.5708094778433,4182.942187251229,-0.8437418823141768,0.5367491369615138,0.9749279121818236,-0.22252093395631434,delhi,clear,winter,2.398915053853765
2786.9445977071214,7849.816329111172,-0.9265072407624768,0.3762769363310776,-0.9749279121818236,-0.2225209339563146,tokyo,rain,winter,2.252306525015167
9600.55816338427,1570.8000956028138,0.17730277124299326,0.9841563530809293,-0.433883739117558,-0.9009688679024191,reykjavik,rain,winter,1.1098918284219488
13562.13621409369,9838.97220598291,0.7716197099037002,0.636084132240484,0.0,1.0,cape_town,clear,spring,1.1692533333260422
10916.223174258534,4444.024607976877,-0.9993126734583541,0.037069942885266986,0.0,1.0,manhattan,clear,winter,5.296325497069649
5553.926448248975,7564.463872386587,0.8583888122787051,-0.5129996559012042,-0.7818314824680299,0.6234898018587334,sydney,fog,winter,1.9301685844071301
9017.062131395383,5988.7669792010165,-0.7846983086410726,-0.6198778624986055,-0.433883739117558,-0.9009688679024191,london,clear,summer,2.1836762177371978
5006.04458290011,6231.917904295847,-0.38370334725714633,-0.9234564100723227,0.43388373911755823,-0.900968867902419,tokyo,clear,spring,1.918266607886446
14987.668718290553,8856.073754416166,-0.8165834650126076,-0.5772273769217843,0.9749279121818236,-0.22252093395631434,dubai,rain,winter,2.6094511060217385
11358.168232696842,7520.0406440570205,0.3310210096720527,0.9436233841717229,0.7818314824680298,0.6234898018587336,zurich,clear,spring,1.0085769226742929
9408.533776472928,3003.7078601485614,-0.4194059134892635,0.9077988101612804,-0.9749279121818236,-0.2225209339563146,london,clear,spring,1.685600533683616
6637.257570104523,890.7111770848535,0.13137469521887518,0.9913327844150761,-0.433883739117558,-0.9009688679024191,zurich,clear,summer,1.1931298423607406
9463.20820876358,10082.808808383492,0.050448237538889426,0.9987266769888645,0.9749279121818236,-0.22252093395631434,bali,snow,spring,1.2968991140838886
5453.432905776354,10618.728897022293,0.9887957060927072,0.14927508704611342,0.9749279121818236,-0.22252093395631434,rio,clear,autumn,1.4847940398916104
918.540172141446,1973.9583950078243,-0.040854969558491876,0.9991650871914884,0.0,1.0,paris,clear,winter,1.8110327602916014
6228.783574171176,3713.72480303439,0.44012217209758425,0.8979379007638025,-0.433883739117558,-0.9009688679024191,rio,clear,winter,1.4028784530069545
13991.97188390807,3388.108583180788,-0.7093239588952219,0.7048826294761487,-0.9749279121818236,-0.2225209339563146,tokyo,clear,autumn,2.053329735444248
9581.365874221055,11249.382728881857,0.8412472869876123,0.5406505360544663,0.7818314824680298,0.6234898018587336,singapore,snow,summer,1.8990102176978896
1717.3576945280734,2457.3285831682606,0.6330726890825892,0.7740923525896244,-0.9749279121818236,-0.2225209339563146,tokyo,snow,spring,3.1352196606581093
13332.407394227876,1998.4707851979842,-0.9834788917567744,0.18102284239528105,-0.433883739117558,-0.9009688679024191,rio,snow,autumn,5.627234679268683
4398.685315451965,2182.0625969783882,-0.8211060042738129,0.5707757263106877,0.7818314824680298,0.6234898018587336,reykjavik,snow,spring,2.2097925689080014
4034.657649699548,8758.430113125203,-0.9650812627807893,0.2619506751841595,-0.9749279121818236,-0.2225209339563146,cape_town,clear,winter,1.3855257061522686
4807.8190473146515,10656.238130957701,0.9984117891465087,0.056337370308413695,0.9749279121818236,-0.22252093395631434,sydney,clear,winter,1.4854107421619946
8869.432423826383,4720.408927599217,-0.6852671247180279,0.7282918149894909,-0.9749279121818236,-0.2225209339563146,reykjavik,rain,winter,1.2823518046254285
8397.97735479266,1632.958852396281,0.4364682158818896,0.8997196766353841,0.7818314824680298,0.6234898018587336,reykjavik,rain,winter,1.0653786875838949
7625.499442031785,7028.663968900079,0.8376054025299431,-0.5462757450707947,0.9749279121818236,-0.22252093395631434,cape_town,clear,summer,3.1981135865159556
10904.284520933092,2519.2194999477138,0.22926961473389035,-0.9733629558185238,-0.9749279121818236,-0.2225209339563146,cape_town,clear,spring,1.7983449491367036
5089.797104356905,769.8173683828178,0.4128611950319531,0.9107939578394159,-0.7818314824680299,0.6234898018587334,bali,snow,spring,1.9250876248468067
11839.93556280025,10634.776540589713,-0.4808905327927139,-0.8767806427324566,-0.9749279121818236,-0.2225209339563146,london,rain,spring,2.825016246024855
3042.1643364896872,10450.095316004112,-0.3645174072353915,-0.9311965742110458,-0.9749279121818236,-0.2225209339563146,singapore,clear,spring,2.1747692371254614
11848.001441616634,11710.921923111284,-0.04909858229353134,0.9987939373147823,-0.9749279121818236,-0.2225209339563146,singapore,clear,autumn,1.4038669885772572
10125.246526129102,5688.057058873595,-0.6921310932080066,-0.7217718128430132,-0.9749279121818236,-0.2225209339563146,reykjavik,clear,summer,1.3495754668156819
10406.520488440005,3528.0143785250657,0.6001906943690622,-0.7998569437047995,0.7818314824680298,0.6234898018587336,zurich,clear,winter,2.259574995775263
7482.52425834527,9237.404946844828,-0.968293671699397,0.2498146619934477,0.0,1.0,bali,clear,spring,1.916918808734131
10171.522223872538,2165.9391850069533,0.8608475424074767,-0.5088629567290268,-0.433883739117558,-0.9009688679024191,hyderabad,clear,winter,4.009288956159739
1657.0571751121324,2919.5049217953674,-0.20505494635550142,-0.9787504630778687,0.0,1.0,hyderabad,rain,summer,2.854501001247733
12847.491197215826,3068.1915144885684,0.3415126293918684,0.9398771855757817,0.43388373911755823,-0.900968867902419,chennai,clear,autumn,1.670032909859295
1305.4348855708672,11419.43291894616,0.8975688517193662,-0.440874309098612,-0.433883739117558,-0.9009688679024191,delhi,clear,autumn,3.490289544394788
2656.7518931367135,8757.875025972888,-0.17569121950450375,-0.9844453237173816,-0.433883739117558,-0.9009688679024191,reykjavik,clear,summer,1.3231168101146054
8863.450773209926,1604.3375109858414,-0.9554448191083794,-0.2951697776517035,0.7818314824680298,0.6234898018587336,paris,clear,winter,4.287484891054354
11221.466104122026,1114.1505374868811,0.5828579050326123,0.8125740966465731,-0.7818314824680299,0.6234898018587334,sydney,fog,spring,2.2235098442386696
1605.6476830206752,10113.77824301414,-0.9563699338758576,0.2921584323244631,0.9749279121818236,-0.22252093395631434,cape_town,rain,spring,2.6623258996000874
13851.089804773637,9627.291876537138,-0.5869767976227445,0.8096037543468704,0.7818314824680298,0.6234898018587336,london,rain,summer,1.9102202331192106
14617.31090761013,8051.934936100262,0.981045293388498,-0.19377856517240477,-0.7818314824680299,0.6234898018587334,dubai,clear,summer,1.4490498509251284
9286.27750861181,2353.2078287593936,-0.9953546710418244,0.09627605535761011,-0.433883739117558,-0.9009688679024191,cape_town,rain,spring,4.294797472321392
7478.03010296413,5763.402466671255,0.9057571836689751,0.42379703188206336,0.0,1.0,paris,clear,autumn,1.467918333095593
11250.22709805637,7232.711345487286,-0.146596049690508,-0.9891964406603666,0.9749279121818236,-0.22252093395631434,zurich,clear,autumn,1.612235748469319
5261.181608744479,11185.650322084219,-0.9555425808184032,0.2948531435187786,0.7818314824680298,0.6234898018587336,chennai,snow,autumn,4.141386185268349
